STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
131Y013,"1.2.5.2.1. 산업별대출금(예금은행, 전산업)",Group1,계정항목,BDDE15,"수도ㆍ하수 및 폐기물 처리, 원료재생업",BDDE1,산업별대출금,A,1998,2023,26,십억원 ,
131Y013,"1.2.5.2.1. 산업별대출금(예금은행, 전산업)",Group1,계정항목,BDDE15,"수도ㆍ하수 및 폐기물 처리, 원료재생업",BDDE1,산업별대출금,Q,2001Q4,2024Q3,92,십억원 ,
131Y013,"1.2.5.2.1. 산업별대출금(예금은행, 전산업)",Group1,계정항목,BDDE18,운수 및 창고업,BDDE1K,서비스업,A,1998,2023,26,십억원 ,
131Y013,"1.2.5.2.1. 산업별대출금(예금은행, 전산업)",Group1,계정항목,BDDE18,운수 및 창고업,BDDE1K,서비스업,Q,2001Q4,2024Q3,92,십억원 ,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),01,작물,,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),02,축산물,,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),03,임산물,,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),04,수산물,,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),05,농림어업 서비스,,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),06,"석탄, 원유 및 천연가스",,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),07,금속 및 비금속 광물,,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),08,식료품,,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),09,음료품,,,A,2015,2022,336,명/십억원,
271Y125,"2.2.1.2.13. 투입산출표 취업유발계수표(생산자가격, 중분류)",Group1,수요부문(열),10,담배,,,A,2015,2022,336,명/십억원,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,CC,국내은행-차주가중종합지수,C,국내은행,Q,2002Q1,2024Q4,92,,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,CC01,국내은행-대기업,C,국내은행,Q,2002Q1,2024Q4,92,,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,CC02,국내은행-중소기업,C,국내은행,Q,2002Q1,2024Q4,92,,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,CC03,국내은행-가계(일반),C,국내은행,Q,2002Q1,2024Q4,92,,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,CC04,국내은행-가계(주택),C,국내은행,Q,2002Q1,2024Q4,92,,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,NN,상호저축은행,N,비은행금융기관,Q,2013Q4,2024Q4,45,,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,PP,신용카드회사,N,비은행금융기관,Q,2013Q4,2024Q4,45,,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,WW,상호금융조합,N,비은행금융기관,Q,2014Q1,2024Q4,44,,
514Y003,6.5.3. 대출행태서베이(대출수요),Group1,계정코드,XX,생명보험회사,N,비은행금융기관,Q,2014Q1,2024Q4,44,,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group1,항목,T01,전가구 평균(만원),,,A,2017,2024,6912,만원 ,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group1,항목,T03,보유가구 중앙값(만원),,,A,2017,2024,6912,만원 ,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group1,항목,T04,보유가구 비율(%),,,A,2017,2024,6912,% ,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group2,부채보유 여부별,A0100,전체,,,A,2017,2024,6912,,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group2,부채보유 여부별,A0101,부채 보유,,,A,2017,2024,6912,,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group2,부채보유 여부별,A0102,부채 미보유,,,A,2017,2024,6912,,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group3,가구주 연령계층별(10세),B1600,전체,,,A,2017,2024,2592,,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group3,가구주 연령계층별(10세),B1606,39세 이하,,,A,2017,2024,2592,,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group3,가구주 연령계층별(10세),B1601,29세 이하,,,A,2017,2024,2592,,
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",Group3,가구주 연령계층별(10세),B1602,30~39세,,,A,2017,2024,2592,,
291Y407,2.8.2.3. 순자산 증감(명목),Group1,제도부문별,SEC03,비금융법인,,,A,2009,2022,140,,
291Y407,2.8.2.3. 순자산 증감(명목),Group1,제도부문별,SEC02,금융법인,,,A,2009,2022,140,,
291Y407,2.8.2.3. 순자산 증감(명목),Group1,제도부문별,SEC01,일반정부,,,A,2009,2022,140,,
291Y407,2.8.2.3. 순자산 증감(명목),Group1,제도부문별,SEC04,가계 및 비영리단체,,,A,2009,2022,140,,
291Y407,2.8.2.3. 순자산 증감(명목),Group1,제도부문별,SEC10,국내,,,A,2009,2022,140,,
291Y407,2.8.2.3. 순자산 증감(명목),Group1,제도부문별,SEC11,국외,,,A,2009,2022,140,,
291Y407,2.8.2.3. 순자산 증감(명목),Group2,계정항목,101,순자산 총증감,,,A,2009,2022,84,십억원 ,
291Y407,2.8.2.3. 순자산 증감(명목),Group2,계정항목,10101,거래에 의한 증감,101,순자산 총증감,A,2009,2022,84,십억원 ,
291Y407,2.8.2.3. 순자산 증감(명목),Group2,계정항목,1010101,비금융자산순취득,10101,거래에 의한 증감,A,2009,2022,84,십억원 ,
291Y407,2.8.2.3. 순자산 증감(명목),Group2,계정항목,1010102,금융자산순취득,10101,거래에 의한 증감,A,2009,2022,84,십억원 ,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),01,작물,,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),02,축산물,,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),03,임산물,,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),04,수산물,,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),05,농림어업 서비스,,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),06,"석탄, 원유 및 천연가스",,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),07,금속 및 비금속 광물,,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),08,식료품,,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),09,음료품,,,A,2015,2022,336,명/십억원,
271Y126,"2.2.1.2.14. 투입산출표 고용유발계수표(생산자가격, 중분류)",Group1,수요부문(열),10,담배,,,A,2015,2022,336,명/십억원,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,B,B 어업,,,A,1997,1998,82,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,C,C 광업,,,A,1997,1998,82,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,C10,C10 석탄광업,C,C 광업,A,1997,1998,82,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,C11-14,C11-14 금속 및 기타 광업,C,C 광업,A,1997,1998,82,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,D,D 제조업,,,A,1997,1998,246,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,D15,D15 음식료품,D,D 제조업,A,1997,1998,246,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,D151,"D151 고기, 과실, 채소 및 유지가공업",D15,D15 음식료품,A,1997,1998,246,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,D1511,D1511 육지동물고기 가공 및 저장 처리업,D151,"D151 고기, 과실, 채소 및 유지가공업",A,1997,1998,82,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,D1512,D1512 수생동물 가공 및 저장 처리업,D151,"D151 고기, 과실, 채소 및 유지가공업",A,1997,1998,82,,
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",Group1,업종코드,D1513,"D1513 과실, 채소 가공 및 저장 처리업",D151,"D151 고기, 과실, 채소 및 유지가공업",A,1997,1998,82,,
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,*AA,총지수,,,A,1971,2023,159,2020=100,1000.0
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,*AA,총지수,,,M,197101,202411,1941,2020=100,1000.0
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,*AA,총지수,,,Q,1971Q1,2024Q3,645,2020=100,1000.0
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,200AA,식품및산동물,299AA,무역분류별,A,1971,2023,159,2020=100,14.9
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,200AA,식품및산동물,299AA,무역분류별,M,197101,202411,1941,2020=100,14.9
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,200AA,식품및산동물,299AA,무역분류별,Q,1971Q1,2024Q3,645,2020=100,14.9
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,201AA,음료및담배,299AA,무역분류별,A,2000,2023,72,2020=100,2.3
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,201AA,음료및담배,299AA,무역분류별,M,200001,202411,897,2020=100,2.3
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,201AA,음료및담배,299AA,무역분류별,Q,2000Q1,2024Q3,297,2020=100,2.3
402Y015,4.3.1.2. 수출물가지수(특수분류),Group1,계정코드,202AA,비식용원재료(연료제외),299AA,무역분류별,A,1971,2023,159,2020=100,2.0
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351,총수주액,,,A,1997,2023,27,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351,총수주액,,,M,199606,202411,342,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351,총수주액,,,Q,1996Q3,2024Q3,113,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351AA,국내수요,I35AA,수요자별,A,1997,2023,27,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351AA,국내수요,I35AA,수요자별,M,199606,202411,342,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351AA,국내수요,I35AA,수요자별,Q,1996Q3,2024Q3,113,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351AAA,공공수요,I35AA,수요자별,A,1997,2023,27,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351AAA,공공수요,I35AA,수요자별,M,199606,202411,342,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351AAA,공공수요,I35AA,수요자별,Q,1996Q3,2024Q3,113,백만원 ,
901Y018,8.3.8. 기계수주액,Group1,계정항목,I351AAB,민간수요,I35AA,수요자별,A,1997,2023,27,백만원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND01,농림어업,,,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND02,광업,,,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,MANU,제조업,,,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND03,음식료품 제조업,MANU,제조업,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND04,섬유 및 가죽제품 제조업,MANU,제조업,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND05,"목재, 종이, 인쇄 및 복제업",MANU,제조업,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND06,코크스 및 석유정제품 제조업,MANU,제조업,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND07,화학물질 및 화학제품 제조업,MANU,제조업,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND08,비금속광물제품 제조업,MANU,제조업,A,1970,2021,52,십억원 ,
291Y418,"2.8.7.2. 경제활동별 순자본스톡(실질, 연말기준)",Group1,계정항목,IND09,1차금속 제조업,MANU,제조업,A,1970,2021,52,십억원 ,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,ZZZ00,전산업,,,A,2009,2023,700,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,A01,A01 농업,,,A,2009,2023,700,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,A03,A03 어업,,,A,2009,2023,700,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,B,B 광업,,,A,2009,2023,700,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C,C 제조업,,,A,2009,2023,700,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C10,C10 식료품,C,C 제조업,A,2009,2023,700,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C104,"C101-4. 육류, 수산물, 과실, 채소 및 유지 가공",C10,C10 식료품,A,2009,2023,210,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C105,C105 낙농제품 및 식용빙과류,C10,C10 식료품,A,2009,2023,210,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C108,"C106,8 곡물가공품, 전분제품, 사료 및 조제식품",C10,C10 식료품,A,2009,2023,210,,
501Y004,"5.6.1. 이익잉여금 처분계산서(제10차 한국표준산업분류, 2009~)",Group1,업종코드,C107,C107 기타 식품,C10,C10 식료품,A,2009,2023,210,,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,1010000,무담보콜금리(1일),1020000,무담보콜금리 전체,A,1991,2024,34,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,1010000,무담보콜금리(1일),1020000,무담보콜금리 전체,M,199101,202412,408,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,1010000,무담보콜금리(1일),1020000,무담보콜금리 전체,Q,1991Q1,2024Q4,136,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,1010200,"무담보콜금리(1일, 중개거래)",1010000,무담보콜금리(1일),A,1991,2024,34,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,1010200,"무담보콜금리(1일, 중개거래)",1010000,무담보콜금리(1일),M,199101,202412,408,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,1010200,"무담보콜금리(1일, 중개거래)",1010000,무담보콜금리(1일),Q,1991Q1,2024Q4,136,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,101020A,"무담보콜금리(1일, 중개거래,투신사연계콜제외)",1010200,"무담보콜금리(1일, 중개거래)",A,1997,2004,8,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,101020A,"무담보콜금리(1일, 중개거래,투신사연계콜제외)",1010200,"무담보콜금리(1일, 중개거래)",M,199701,200412,96,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,101020A,"무담보콜금리(1일, 중개거래,투신사연계콜제외)",1010200,"무담보콜금리(1일, 중개거래)",Q,1997Q1,2004Q4,32,연%,
721Y001,"1.3.2.2. 시장금리(월,분기,년)",Group1,계정항목,1020000,무담보콜금리 전체,,,A,1991,2024,34,연%,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000002,일본엔/달러,,,A,1977,2024,96,달러당 통화,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000002,일본엔/달러,,,M,197704,202412,1146,달러당 통화,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000002,일본엔/달러,,,Q,1977Q2,2024Q4,382,달러당 통화,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000002,일본엔/달러,,,S,1977S1,2024S2,192,달러당 통화,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000003,달러/유로,,,A,1994,2024,62,통화당 달러,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000003,달러/유로,,,M,199404,202412,738,통화당 달러,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000003,달러/유로,,,Q,1994Q2,2024Q4,246,통화당 달러,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000003,달러/유로,,,S,1994S1,2024S2,124,통화당 달러,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000004,독일마르크/달러,,,A,1964,1999,71,달러당 통화,
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,Group1,계정항목,0000004,독일마르크/달러,,,M,196405,199901,832,달러당 통화,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group1,업종코드,ZZZ00,전산업,,,A,2002,2007,95,,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group1,업종코드,D,제조업,,,A,1960,2007,725,,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group2,계정항목,707,부채비율,,,A,1960,2007,54,% ,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group2,계정항목,701,자기자본비율,,,A,1960,2007,54,% ,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group2,계정항목,710,차입금의존도,,,A,1960,2007,54,% ,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group2,계정항목,702,유동비율,,,A,1960,2007,54,% ,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group2,계정항목,7051,비유동비율(2007~),,,A,2007,2007,2,% ,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group2,계정항목,611,매출액영업이익률,,,A,1960,2007,54,% ,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group2,계정항목,6091,매출액세전순이익률(2002~),,,A,2002,2007,12,% ,
501Y018,5.1.1.3. 기업경영분석지표(~2007),Group2,계정항목,627,이자보상비율,,,A,1960,2007,54,% ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA00000,"Lf(금융기관유동성) : 상품별(평잔,원계열)",,,A,1986,2023,38,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA00000,"Lf(금융기관유동성) : 상품별(평잔,원계열)",,,M,198601,202410,466,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA00000,"Lf(금융기관유동성) : 상품별(평잔,원계열)",,,Q,1986Q1,2024Q3,155,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA01000,예금취급기관,LA00000,"Lf(금융기관유동성) : 상품별(평잔,원계열)",A,1991,2023,33,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA01000,예금취급기관,LA00000,"Lf(금융기관유동성) : 상품별(평잔,원계열)",M,199101,202410,406,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA01000,예금취급기관,LA00000,"Lf(금융기관유동성) : 상품별(평잔,원계열)",Q,1991Q1,2024Q3,135,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA01010,현금통화,LA01000,예금취급기관,A,1991,2023,33,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA01010,현금통화,LA01000,예금취급기관,M,199101,202410,406,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA01010,현금통화,LA01000,예금취급기관,Q,1991Q1,2024Q3,135,십억원 ,
111Y004,"1.1.4.1.2. Lf 상품별 구성내역(평잔, 원계열)",Group1,계정항목,LA01021,요구불예금,LA01000,예금취급기관,A,1991,2023,33,십억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2A,조세총액,,,A,1980,2023,44,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AA,국세총액 1),G2A,조세총액,A,1980,2023,44,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AAA,내국세,G2AA,국세총액 1),A,1992,2023,32,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AAAA,직접세,G2AAA,내국세,A,1992,2023,32,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AAAAA,소득세,G2AAAA,직접세,A,1992,2023,32,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AAAAB,법인세,G2AAAA,직접세,A,1992,2023,32,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AAAB,간접세,G2AAA,내국세,A,1992,2023,32,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AAABA,부가가치세,G2AAAB,간접세,A,1992,2023,32,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AAABB,특별소비세,G2AAAB,간접세,A,1992,2023,32,억원 ,
901Y081,1.5.4.2. 조세징수액,Group1,계정항목,G2AAABC,주세,G2AAAB,간접세,A,1992,2023,32,억원 ,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,ZZZ00,전산업,,,A,2015,2016,78,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,A01,A01 농업,,,A,2015,2016,78,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,A03,A03 어업,,,A,2015,2016,78,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,B,B 광업,,,A,2015,2016,78,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C,C 제조업,,,A,2015,2016,78,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C10,C10 식료품,C,C 제조업,A,2015,2016,78,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C104,"C101-4 고기, 과실, 채소 및 유지 가공업",C10,C10 식료품,A,2015,2016,26,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C105,C105 낙농제품 및 식용빙과류,C10,C10 식료품,A,2015,2016,26,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C108,"C106,8 곡물가공품, 전분제품, 사료 및 조제식품",C10,C10 식료품,A,2015,2016,26,,
501Y029,"5.1.4.2. 자산/자본 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C107,C107 기타 식품,C10,C10 식료품,A,2015,2016,26,,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65A,전국,,,M,200501,202410,238,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65A,전국,,,Q,1987Q1,2004Q4,72,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65B,서울,,,M,200501,202410,238,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65B,서울,,,Q,1987Q1,2004Q4,72,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65C,부산,,,M,200501,202410,238,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65C,부산,,,Q,1987Q1,2004Q4,72,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65D,대구,,,M,200501,202410,238,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65D,대구,,,Q,1987Q1,2004Q4,72,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65E,인천,,,M,200501,202410,238,% ,
901Y064,4.4.2. 지역별 지가변동률,Group1,계정항목,P65E,인천,,,Q,1987Q1,2004Q4,72,% ,
901Y014,"1.5.1.2. 주식시장(월,년)",Group1,계정항목,1010000,KOSPI_회사수,1000000,KOSPI 계열,A,1984,2023,40,사,
901Y014,"1.5.1.2. 주식시장(월,년)",Group1,계정항목,1010000,KOSPI_회사수,1000000,KOSPI 계열,M,200501,202411,239,사,
901Y014,"1.5.1.2. 주식시장(월,년)",Group1,계정항목,1020000,KOSPI_종목수,1000000,KOSPI 계열,A,1984,2023,40,종목,
901Y014,"1.5.1.2. 주식시장(월,년)",Group1,계정항목,1020000,KOSPI_종목수,1000000,KOSPI 계열,M,200501,202411,239,종목,
901Y014,"1.5.1.2. 주식시장(월,년)",Group1,계정항목,1030000,KOSPI_상장주식수,1000000,KOSPI 계열,A,1984,2023,40,주 ,
901Y014,"1.5.1.2. 주식시장(월,년)",Group1,계정항목,1030000,KOSPI_상장주식수,1000000,KOSPI 계열,M,200501,202411,239,주 ,
